event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_1973,3043,130560,43641,43651,71:26.1,71:27.1,71,26,1.0,2,2,right_to_left,7,passing_option,,,26671,B. Johnson,19,CF,18937,D. Spence,7,RWB,747,Nottingham,14.55,-21.97,5,wide_right,2,middle_third,False,14.09,-21.71,5,wide_right,2,middle_third,False,8_781,43641,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.9,150.52,2,backward,False,False,3.55,1,jogging,2.17,2.24,0.07,20.04,20.34,5.49,6.25,0.76,32.46,32.16,-0.3,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,True,2,around,False,,,2,second_last,2,around,14.91,1,short,33.4,1,forward,,,,,,,True,8,4,4,3,ahead,3,ahead,15.61,14.26,1.15,-29.98,5,wide_right,2,middle_third,False,2.45,-29.94,5,wide_right,2,middle_third,False,False,False,,False,False,0.0033,0.8419,0.7571,True,43645,True,,,,,,,2,False,,,,True,True,,,False
7_1974,3044,130560,43641,43659,71:26.1,71:27.9,71,26,1.8,2,2,right_to_left,7,passing_option,,,16333,J. Worrall,6,RCB,18937,D. Spence,7,RWB,747,Nottingham,-8.27,-23.36,5,wide_right,2,middle_third,False,-8.28,-24.13,5,wide_right,2,middle_third,False,8_781,43641,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.95,-90.74,4,sideway_right,False,False,,,,12.36,8.13,-4.23,20.04,21.22,28.31,29.5,1.19,32.46,31.28,-1.18,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,13.12,1,short,153.96,2,backward,14.26,1,short,150.92,2,backward,False,9,10,-1,1,behind,1,behind,11.51,13.12,1.15,-29.98,5,wide_right,2,middle_third,False,3.51,-29.89,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0001,0.9943,0.9197,True,43659,True,,,,,,,2,True,,,,True,True,,True,True
7_1975,3045,130560,43650,43659,71:27.0,71:27.9,71,27,0.9,2,2,right_to_left,7,passing_option,,,18570,R. Yates,11,RDM,18937,D. Spence,7,RWB,747,Nottingham,-1.34,-12.32,4,half_space_right,2,middle_third,False,-0.86,-13.56,4,half_space_right,2,middle_third,False,8_781,43641,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.14,-68.84,4,sideway_right,False,False,5.32,1,jogging,7.17,8.75,1.58,20.27,21.22,21.61,22.08,0.47,32.23,31.28,-0.95,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,16.9,2,medium,104.98,3,sideway_left,,,,,,,False,9,9,0,1,behind,1,behind,18.0,16.9,2.29,-29.95,5,wide_right,2,middle_third,False,3.51,-29.89,5,wide_right,2,middle_third,False,False,False,,False,False,0.0012,0.992,0.9674,True,43659,False,,,,,,,2,True,,,,True,True,,,False
8_782,3046,130560,43676,43681,71:29.6,71:30.1,71,29,0.5,2,2,right_to_left,8,player_possession,,,16333,J. Worrall,6,RCB,,,,,747,Nottingham,-8.44,-24.72,5,wide_right,2,middle_third,False,-8.46,-24.8,5,wide_right,2,middle_third,False,,,,,,1,winning,1,0,342,4,False,False,False,False,5,False,1,create,9,medium_block,0,build_up,10,high_block,11,defending_transition,4,transition,,,,,False,False,0.08,-104.04,4,sideway_right,,,0.76,1,jogging,8.13,5.96,-2.18,21.75,21.2,30.19,29.66,-0.53,30.75,31.3,0.55,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,150.92,2,backward,14.26,1,short,1,successful,7_1977,False,18570,R. Yates,11,RDM,-2.35,-17.04,4,half_space_right,2,middle_third,False,-2.75,-18.21,4,half_space_right,2,middle_third,False,0.9935,False,0.0008,False,2,0,1,1,0,0,1,0,0,2,0,,,,,8,8,True,532,3,True,,,False,,,False,,,1,first,1,through,9.88,1,short,51.78,3,sideway_left,10.47,1,short,50.19,3,sideway_left,True,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_1976,3047,130560,43676,43681,71:29.6,71:30.1,71,29,0.5,2,2,right_to_left,7,passing_option,,,10067,S. Cook,5,CB,16333,J. Worrall,6,RCB,747,Nottingham,-15.32,-9.38,4,half_space_right,2,middle_third,False,-15.9,-9.26,4,half_space_right,2,middle_third,False,8_782,43676,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.48,168.31,2,backward,False,False,,,,9.05,9.15,0.09,21.75,21.2,37.07,37.1,0.03,30.75,31.3,0.55,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,17.1,2,medium,115.05,3,sideway_left,,,,,,,False,10,10,0,1,behind,1,behind,16.81,17.23,-8.44,-24.72,5,wide_right,2,middle_third,False,-8.46,-24.8,5,wide_right,2,middle_third,False,False,False,,False,False,0.0002,0.9977,0.8736,True,43679,True,,,,,,,1,True,,,,True,True,,,True
7_1977,3048,130560,43676,43681,71:29.6,71:30.1,71,29,0.5,2,2,right_to_left,7,passing_option,,,18570,R. Yates,11,RDM,16333,J. Worrall,6,RCB,747,Nottingham,-1.76,-16.45,4,half_space_right,2,middle_third,False,-2.35,-17.04,4,half_space_right,2,middle_third,False,8_782,43676,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.66,-135.0,4,sideway_right,False,False,6.0,1,jogging,9.17,4.53,-4.64,21.75,21.2,23.51,23.55,0.04,30.75,31.3,0.55,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,True,1,through,False,,,False,,,1,first,1,through,9.88,1,short,51.78,3,sideway_left,10.47,1,short,50.19,3,sideway_left,True,10,8,2,3,ahead,3,ahead,10.63,9.88,-8.44,-24.72,5,wide_right,2,middle_third,False,-8.46,-24.8,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0008,0.9935,0.9569,True,43681,True,,,,,,,1,True,,,,True,True,,True,False
8_783,3049,130560,43691,43710,71:31.1,71:33.0,71,31,1.9,2,2,right_to_left,8,player_possession,,,18570,R. Yates,11,RDM,,,,,747,Nottingham,-2.75,-18.21,4,half_space_right,2,middle_third,False,-4.22,-19.11,4,half_space_right,2,middle_third,False,,,,,,1,winning,1,0,342,5,False,False,True,False,5,False,1,create,9,medium_block,0,build_up,10,high_block,11,defending_transition,4,transition,,,,,False,False,2.31,-148.52,2,backward,False,False,4.92,1,jogging,4.53,2.9,-1.63,20.18,18.24,22.93,22.46,-0.47,32.32,34.26,1.94,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,50.19,3,sideway_left,10.47,1,short,1,successful,7_1981,False,11677,B. Samba,1,GK,-34.67,-3.74,3,center,1,defensive_third,False,-38.53,-1.72,3,center,1,defensive_third,False,0.9977,False,0.0,False,5,0,1,0,1,0,2,0,0,5,0,3,3,2,2,6,6,False,,,,,,,,,,,,,,,,34.11,3,long,153.22,2,backward,27.29,2,medium,155.56,2,backward,False,8,10,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,True,False,False
7_1978,3050,130560,43691,43701,71:31.1,71:32.1,71,31,1.0,2,2,right_to_left,7,passing_option,,,18937,D. Spence,7,RWB,18570,R. Yates,11,RDM,747,Nottingham,2.34,-31.91,5,wide_right,2,middle_third,False,1.24,-32.01,5,wide_right,2,middle_third,False,8_783,43691,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.11,-174.81,2,backward,False,False,3.97,1,jogging,6.58,5.57,-1.01,20.18,19.19,17.84,17.95,0.11,32.32,33.31,0.99,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,14.61,1,short,-69.62,4,sideway_right,,,,,,,True,8,7,1,3,ahead,3,ahead,14.61,13.52,-2.75,-18.21,4,half_space_right,2,middle_third,False,-2.6,-19.05,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0008,0.9789,0.8599,True,43691,True,,,,,,,2,False,,,,True,True,,,False
7_1979,3051,130560,43691,43702,71:31.1,71:32.2,71,31,1.1,2,2,right_to_left,7,passing_option,,,26671,B. Johnson,19,CF,18570,R. Yates,11,RDM,747,Nottingham,15.27,-22.97,5,wide_right,2,middle_third,False,12.57,-22.63,5,wide_right,2,middle_third,False,8_783,43691,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.46,172.82,2,backward,False,False,8.85,1,jogging,1.78,2.37,0.59,20.18,19.09,4.91,6.52,1.61,32.32,33.41,1.09,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,True,2,around,False,,,2,second_last,2,around,17.55,2,medium,-14.12,1,forward,,,,,,,True,8,4,4,3,ahead,3,ahead,18.64,15.66,-2.75,-18.21,4,half_space_right,2,middle_third,False,-2.69,-19.1,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0035,0.8679,0.8341,True,43695,True,,,,,,,2,False,,,,True,True,,,False
7_1980,3052,130560,43691,43710,71:31.1,71:33.0,71,31,1.9,2,2,right_to_left,7,passing_option,,,16333,J. Worrall,6,RCB,18570,R. Yates,11,RDM,747,Nottingham,-9.05,-25.08,5,wide_right,2,middle_third,False,-11.81,-25.33,5,wide_right,2,middle_third,False,8_783,43691,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.6,-174.82,2,backward,False,False,5.34,1,jogging,4.86,6.29,1.42,20.18,18.24,29.23,30.05,0.82,32.32,34.26,1.94,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,9.9,1,short,-139.88,2,backward,,,,,,,False,8,10,-2,1,behind,1,behind,9.32,9.81,-2.75,-18.21,4,half_space_right,2,middle_third,False,-4.22,-19.11,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0004,0.9736,0.7616,True,43700,True,,,,,,,4,True,,,,True,True,,,False
7_1981,3053,130560,43708,43710,71:32.8,71:33.0,71,32,0.2,2,2,right_to_left,7,passing_option,,,11677,B. Samba,1,GK,18570,R. Yates,11,RDM,747,Nottingham,-34.51,-3.76,3,center,1,defensive_third,False,-34.67,-3.74,3,center,1,defensive_third,False,8_783,43691,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.26,176.73,2,backward,False,False,,,,24.71,12.19,-12.52,18.46,18.24,52.97,52.91,-0.06,34.04,34.26,0.22,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,34.11,3,long,153.22,2,backward,27.29,2,medium,155.56,2,backward,False,8,10,-2,1,behind,1,behind,34.42,34.11,-3.74,-19.18,4,half_space_right,2,middle_third,False,-4.22,-19.11,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0,0.9977,0.2019,False,43710,False,,,,,,,2,False,,,,True,True,,False,True
7_1982,3054,130560,43710,43710,71:33.0,71:33.0,71,33,0.0,2,2,right_to_left,7,passing_option,,,10067,S. Cook,5,CB,18570,R. Yates,11,RDM,747,Nottingham,-18.1,-8.43,3,center,1,defensive_third,False,-18.1,-8.43,3,center,1,defensive_third,False,8_783,43691,,,,1,winning,1,0,342,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.0,164.96,2,backward,False,False,,,,7.33,7.33,0.0,18.24,18.24,36.34,36.34,0.0,34.26,34.26,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,17.51,2,medium,142.42,2,backward,,,,,,,False,8,10,-2,1,behind,1,behind,17.51,17.51,-4.22,-19.11,4,half_space_right,2,middle_third,False,-4.22,-19.11,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0002,0.99,0.6056,True,43710,False,,,,,,,2,True,,,,True,True,,,True
1_288,3055,130560,43724,43748,71:34.4,71:36.8,71,34,2.4,2,2,right_to_left,1,off_ball_run,4,dropping_off,9610,S. McKenna,4,LCB,11677,B. Samba,1,GK,747,Nottingham,-11.85,9.83,2,half_space_left,2,middle_third,False,-19.96,16.82,2,half_space_left,1,defensive_third,False,8_784,43740,,,,1,winning,1,0,343,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,10.89,139.24,2,backward,False,False,16.27,2,running,15.53,10.66,-4.87,15.54,10.17,27.39,30.13,2.74,36.96,42.33,5.37,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,27.92,25.93,-36.58,-3.14,3,center,1,defensive_third,False,-39.17,-0.59,3,center,1,defensive_third,False,True,True,True,False,False,0.0001,0.9888,0.984,True,,True,0,False,,,,True,,,9,9,0,False,False,,True,
8_784,3056,130560,43740,43749,71:36.0,71:36.9,71,36,0.9,2,2,right_to_left,8,player_possession,,,11677,B. Samba,1,GK,,,,,747,Nottingham,-38.53,-1.72,3,center,1,defensive_third,False,-39.26,-0.44,3,center,1,defensive_third,False,,,,,,1,winning,1,0,343,1,False,False,True,True,2,False,0,build_up,10,high_block,6,direct,15,defending_direct,1,create,9,medium_block,,,,,False,False,1.3,119.7,3,sideway_left,,,,,,12.19,9.58,-2.62,11.7,10.02,50.23,49.28,-0.95,40.8,42.48,1.68,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,155.56,2,backward,27.29,2,medium,1,successful,7_1983,False,9610,S. McKenna,4,LCB,-20.36,16.91,2,half_space_left,1,defensive_third,False,-24.19,17.45,2,half_space_left,1,defensive_third,False,0.9888,False,0.0001,False,2,1,1,0,1,0,2,0,0,2,0,2,2,2,2,10,10,True,541,2,,,,False,,,False,,,,,,,25.66,2,medium,42.55,1,forward,25.67,2,medium,37.77,1,forward,True,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,False,False,True,True,True
7_1983,3057,130560,43740,43749,71:36.0,71:36.9,71,36,0.9,2,2,right_to_left,7,passing_option,,,9610,S. McKenna,4,LCB,11677,B. Samba,1,GK,747,Nottingham,-16.89,15.27,2,half_space_left,2,middle_third,False,-20.36,16.91,2,half_space_left,1,defensive_third,False,8_784,43740,1_288,4,dropping_off,1,winning,1,0,343,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,3.47,154.7,2,backward,False,False,15.53,2,running,15.58,10.66,-4.91,11.7,10.02,28.59,30.38,1.79,40.8,42.48,1.68,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,25.66,2,medium,42.55,1,forward,25.67,2,medium,37.77,1,forward,True,10,9,1,3,ahead,3,ahead,27.51,25.66,-38.53,-1.72,3,center,1,defensive_third,False,-39.26,-0.44,3,center,1,defensive_third,False,True,True,True,False,False,0.0001,0.9888,0.984,True,43749,True,,,,,,,1,True,,,,False,False,,True,False
7_1984,3058,130560,43744,43747,71:36.4,71:36.7,71,36,0.3,2,2,right_to_left,7,passing_option,,,4581,J. Colback,3,LWB,11677,B. Samba,1,GK,747,Nottingham,2.64,27.5,1,wide_left,2,middle_third,False,2.67,28.11,1,wide_left,2,middle_third,False,8_784,43740,,,,1,winning,1,0,343,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.81,88.3,3,sideway_left,False,False,,,,10.25,9.95,-0.31,10.86,10.33,8.22,7.66,-0.56,41.64,42.17,0.53,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,True,2,around,False,,,2,second_last,2,around,50.54,3,long,34.66,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,50.44,50.75,-38.85,-1.19,3,center,1,defensive_third,False,-39.08,-0.74,3,center,1,defensive_third,False,False,False,,False,False,0.0004,0.7029,0.6223,True,43745,True,,,,,,,1,True,,,,False,False,,,True
8_785,3059,130560,43760,43790,71:38.0,71:41.0,71,38,3.0,2,2,right_to_left,8,player_possession,,,9610,S. McKenna,4,LCB,,,,,747,Nottingham,-24.19,17.45,2,half_space_left,1,defensive_third,False,-24.01,26.29,1,wide_left,1,defensive_third,False,,,,,,1,winning,1,0,344,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,9.49,88.83,3,sideway_left,True,False,11.35,1,jogging,10.66,3.01,-7.65,9.4,11.24,33.59,35.25,1.66,43.1,41.26,-1.84,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,37.77,1,forward,25.67,2,medium,2,unsuccessful,7_1986,,4581,J. Colback,3,LWB,5.93,33.02,1,wide_left,2,middle_third,False,,,,,,,,0.3958,True,0.0035,False,2,0,2,0,2,0,2,0,0,1,1,0,2,0,2,9,8,True,523,3,True,,,True,,,False,,,2,second_last,2,around,30.69,3,long,12.67,1,forward,,,,,,,True,9,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,False,True,False
7_1985,3060,130560,43779,43790,71:39.9,71:41.0,71,39,1.1,2,2,right_to_left,7,passing_option,,,22122,S. Surridge,19,CF,9610,S. McKenna,4,LCB,747,Nottingham,6.96,16.73,2,half_space_left,2,middle_third,False,7.47,19.66,2,half_space_left,2,middle_third,False,8_785,43760,,,,1,winning,1,0,344,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,2.74,80.13,3,sideway_left,False,False,,,,3.05,3.89,0.84,9.87,11.24,2.91,3.77,0.86,42.63,41.26,-1.37,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,True,2,around,True,2,around,False,,,2,second_last,2,around,32.21,3,long,-11.82,1,forward,,,,,,,True,9,4,5,3,ahead,3,ahead,32.68,32.17,-25.22,22.42,1,wide_left,1,defensive_third,False,-24.01,26.29,1,wide_left,1,defensive_third,False,False,False,,False,False,0.004,0.6642,0.9227,True,43789,False,,,,,,,1,True,,,,True,True,,,True
7_1986,3061,130560,43784,43790,71:40.4,71:41.0,71,40,0.6,2,2,right_to_left,7,passing_option,,,4581,J. Colback,3,LWB,9610,S. McKenna,4,LCB,747,Nottingham,4.27,33.24,1,wide_left,2,middle_third,False,5.93,33.02,1,wide_left,2,middle_third,False,8_785,43760,,,,1,winning,1,0,344,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.69,-7.55,1,forward,False,False,,,,7.19,6.17,-1.02,10.28,11.24,6.01,5.31,-0.7,42.22,41.26,-0.96,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,True,2,around,True,2,around,False,,,2,second_last,2,around,30.69,3,long,12.67,1,forward,,,,,,,True,9,5,4,3,ahead,3,ahead,30.44,30.69,-24.85,24.37,1,wide_left,1,defensive_third,False,-24.01,26.29,1,wide_left,1,defensive_third,False,True,False,,False,True,0.0035,0.3958,0.9207,True,43790,False,,,,,,,1,True,,,,True,True,,,True
8_786,3062,130560,43821,43821,71:44.1,71:44.1,71,44,0.0,2,1,left_to_right,8,player_possession,,,18633,T. Lees,6,RCB,,,,,309,Huddersfield,-27.19,-25.68,5,wide_right,1,defensive_third,False,-27.19,-25.68,5,wide_right,1,defensive_third,False,,,,,,2,losing,0,1,345,1,True,False,False,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,-165.67,2,backward,,,17.19,2,running,2.56,2.56,0.0,14.08,14.08,41.27,41.27,0.0,38.42,38.42,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,35902,J. Russell,14,RM,-11.55,-22.13,5,wide_right,2,middle_third,False,-16.65,-20.15,4,half_space_right,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,19.49,2,medium,9.24,1,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
8_787,3063,130560,43836,43836,71:45.6,71:45.6,71,45,0.0,2,1,left_to_right,8,player_possession,,,35902,J. Russell,14,RM,,,,,309,Huddersfield,-16.65,-20.15,4,half_space_right,2,middle_third,False,-16.65,-20.15,4,half_space_right,2,middle_third,False,,,,,,2,losing,0,1,345,2,False,True,True,False,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,126.1,3,sideway_left,,,11.98,1,jogging,1.53,1.53,0.0,9.43,9.43,26.08,26.08,0.0,43.07,43.07,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,9.24,1,forward,19.49,2,medium,2,unsuccessful,7_1988,,24580,L. O'Brien,12,LM,-3.49,-7.1,3,center,2,middle_third,False,,,,,,,,0.6407,True,0.0018,False,2,0,0,0,0,0,1,0,0,1,1,,,,,5,5,False,,,,,,,,,,,,,,,,18.53,2,medium,44.76,1,forward,,,,,,,True,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,True,False
7_1987,3064,130560,43836,43836,71:45.6,71:45.6,71,45,0.0,2,1,left_to_right,7,passing_option,,,5252,J. Hogg,14,RM,35902,J. Russell,14,RM,309,Huddersfield,-29.52,-13.68,4,half_space_right,1,defensive_third,False,-29.52,-13.68,4,half_space_right,1,defensive_third,False,8_787,43836,,,,2,losing,0,1,345,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,145.41,2,backward,False,False,5.32,1,jogging,13.46,13.46,0.0,9.43,9.43,38.95,38.95,0.0,43.07,43.07,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,14.4,1,short,153.31,2,backward,,,,,,,False,7,10,-3,1,behind,1,behind,14.4,14.4,-16.65,-20.15,4,half_space_right,2,middle_third,False,-16.65,-20.15,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0002,0.9525,0.9412,True,43836,True,,,,,,,1,True,,,,True,True,,,False
